Afiliación,Nombre de Afiliación,Moneda,Tipo de Transacción,Número de Control,Número de Tarjeta,Tipo de Tarjeta,Monto de Transacción Signo,Monto de Disposición,Fecha Transacción,Diferimiento Inicial,Tipo de Plan,Número de Pagos,Código Autorización,Referencia,Referencia Interbancaria,Referencia Cliente 1,Referencia Cliente 2,Referencia Cliente 3,Terminal ID,Fecha Liberación,Fecha Aplicación,Fecha de Controversia,Fecha Retención,Giro Comisión,Importe Depósito,Total de IVA,Total de Comisiones,IVA de Pagos Diferidos,IVA de Disposición Pagado,IVA de Disposición Cobrado,Comisión de Disposición Pagado,Comisión de Disposición Cobrado,Comisión Pagos Diferidos,Validación 3D Secure,Conversión Global Banorte,Fuente de Transacción,Lote de Transacción, Hora de Transacción
09662848,FORMULA GAS,MXP,1,458177090001060090043500040000,****************,Crédito,400.0,0.0,12/12/2025,0,0,0,006538,821450779596,74518995346017296628488,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:05:15
09662848,FORMULA GAS,MXP,1,458177080003203668972500010000,****************,Débito,100.0,0.0,19/12/2025,0,0,0,300562,731576858803,74518995353013496628485,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:33:14
09662848,FORMULA GAS,MXP,1,458177100002774340049100025000,****************,Débito,250.0,0.0,06/12/2025,0,0,0,629101,731546915167,74518995340012396628484,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.44,-2.75,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:40:05
09662848,FORMULA GAS,MXP,1,458177080003599189519300047580,****************,Crédito,475.8,0.0,19/12/2025,0,0,0,184823,731577387268,75445505354000896628489,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,23:14:03
09662848,FORMULA GAS,MXP,1,458177100006233690841800023790,****************,Débito,237.9,0.0,25/12/2025,0,0,0,411278,731589305955,74518995359010496628485,,,,45817710,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,19:44:30
07404315,TOTALGAS,MXP,1,534085660005723587910400050000,****************,Débito,500.0,0.0,10/12/2025,0,0,0,447899,821447616536,75445505344000574043152,,,,53408566,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.4,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,07:08:05
08660455,DIAZ GAS SA CV,MXP,1,375835790007524714226900050000,****************,Crédito,500.0,0.0,18/12/2025,0,0,0,006983,731574311525,74518995352000586604550,,,,37583579,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:51:28
09662848,FORMULA GAS,MXP,1,458177090008445628826400157971,****************,Débito,1579.71,0.0,08/12/2025,0,0,0,015421,821445417702,74518995342003496628480,,,,45817709,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.78,-17.38,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:27:13
09231577,GASOL VILLA,MXP,1,232139020009830021149000030000,****************,Crédito,300.0,0.0,18/12/2025,0,0,0,244313,731574497100,75445505352008292315777,,,,23213902,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:57:34
09662848,FORMULA GAS,MXP,1,458177080008080308746700013375,****************,Débito,133.75,0.0,23/12/2025,0,0,0,186785,821463754746,74518995358000196628480,,,,45817708,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.24,-1.47,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,23:32:34
09662848,FORMULA GAS,MXP,1,458177090004148959312500095091,****************,Débito,950.91,0.0,01/12/2025,0,0,0,318078,731533995964,74518995335000896628481,,,,45817709,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.67,-10.46,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,06:39:03
07404315,TOTALGAS,MXP,1,534085660006656246525400320000,****************,Débito,3200.0,0.0,14/12/2025,0,0,0,228259,821452546765,75445505348000274043151,,,,53408566,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.56,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:13:54
07374424,TOTALGAS,MXP,1,524765230007692613695700050000,****************,Débito,500.0,0.0,18/12/2025,0,0,0,310495,731572814585,74518995352000373744247,,,,52476523,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:49:16
09662848,FORMULA GAS,MXP,1,458177080000811017757200071370,****************,Crédito,713.7,0.0,26/12/2025,0,0,0,005371,731591364294,74518995360013696628484,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.37,-8.56,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:13:29
07374424,TOTALGAS,MXP,1,524765230005634377289900017000,****************,Débito,170.0,0.0,05/12/2025,0,0,0,078889,731543248963,74518995339000573744243,,,,52476523,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.3,-1.87,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:22:24
09662848,FORMULA GAS,MXP,1,458177100006639141807500070000,****************,Débito,700.0,0.0,11/12/2025,0,0,0,933203,731557643666,74518995345009996628489,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.23,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:04:13
09662848,FORMULA GAS,MXP,1,458177090008246674069300078517,****************,Crédito,785.17,0.0,07/12/2025,0,0,0,061269,731549264469,75445505341014696628488,,,,45817709,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.51,-9.42,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,17:23:35
07404318,TOTALGAS I,MXP,1,533977910004001767821100081657,****************,Débito,816.57,0.0,30/12/2025,0,0,0,000804,731598228822,74518995364000374043181,,,,53397791,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.44,-8.98,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:07:40
09662848,FORMULA GAS,MXP,1,458177080002810179074200014800,****************,Débito,148.0,0.0,28/12/2025,0,0,0,099417,731594531454,74518995362012096628480,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:17:39
07981261,TOTAL GAS,MXP,1,529378220003995714895100040600,****************,Débito,406.0,0.0,15/12/2025,0,0,0,410225,731567180494,75445505349000479812615,,,,52937822,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.65,-4.06,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:22:51
07539310,TOTAL GAS,MXP,1,535529170008540478908900130000,****************,Débito,1300.0,0.0,01/12/2025,0,0,0,176962,821438107426,75445505335000475393103,,,,53552917,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.08,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:56:00
08660455,DIAZ GAS SA CV,MXP,1,519871520000558125546400037980,****************,Crédito,379.8,0.0,08/12/2025,0,0,0,005633,731552040867,74518995342001086604556,,,,51987152,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.73,-4.56,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:35:40
09662848,FORMULA GAS,MXP,1,458177100004093533960500010000,****************,Débito,100.0,0.0,22/12/2025,0,0,0,848848,731583340333,74518995356012996628489,,,,45817710,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:42:34
09662848,FORMULA GAS,MXP,1,458177100005130333703300047580,****************,Crédito,475.8,0.0,09/12/2025,0,0,0,780205,731553712549,75445505343016796628480,,,,45817710,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,17:56:43
07404295,TOTALGAS,MXP,1,533980700005271686509300050000,****************,Crédito,500.0,0.0,20/12/2025,0,0,0,775065,731578477904,74518995354001974042955,,,,53398070,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:06:26
09231577,GASOL VILLA,MXP,1,232139020005928403984000030000,****************,Crédito,300.0,0.0,27/12/2025,0,0,0,025821,731592175067,75445505361001692315777,,,,23213902,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,13:32:57
09662848,FORMULA GAS,MXP,1,458177090008282566867500062900,****************,Crédito,629.0,0.0,25/12/2025,0,0,0,335264,731588771678,74518995359004396628489,,,,45817709,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.21,-7.55,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:43:36
09231577,GASOL VILLA,MXP,1,232139020005023130981700024517,****************,Débito,245.17,0.0,25/12/2025,0,0,0,409738,731588615109,74518995359000592315772,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.31,-1.96,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:55:16
09662848,FORMULA GAS,MXP,1,458177080005470010959900023790,****************,Débito,237.9,0.0,31/12/2025,0,0,0,028826,731599225483,75445505365002996628481,,,,45817708,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:25:05
09662848,FORMULA GAS,MXP,1,458177090005913379442600019500,****************,Débito,195.0,0.0,20/12/2025,0,0,0,639755,731579181471,74518995354017296628487,,,,45817709,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.34,-2.15,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:05:02
09662848,FORMULA GAS,MXP,1,458177100009725778377200047580,****************,Débito,475.8,0.0,02/12/2025,0,0,0,000181,731538021005,74518995336013696628485,,,,45817710,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.84,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:18:01
09662848,FORMULA GAS,MXP,1,458177080007989523073900091751,****************,Débito,917.51,0.0,23/12/2025,0,0,0,670590,731586335277,74518995357019196628481,,,,45817708,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.61,-10.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:02:45
09231577,GASOL VILLA,MXP,1,232139020005249012425500250000,****************,Crédito,2500.0,0.0,25/12/2025,0,0,0,189652,731589242928,75445505359002792315778,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-4.8,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,18:50:32
09662848,FORMULA GAS,MXP,1,458177090008241177316400344501,****************,Débito,3445.01,0.0,25/12/2025,0,0,0,000671,731588662169,74518995359003496628480,,,,45817709,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-6.06,-37.9,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:37:47
09662848,FORMULA GAS,MXP,1,458177080006362720569900100000,****************,Débito,1000.0,0.0,05/12/2025,0,0,0,256354,731543332731,75445505339005596628481,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.76,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:32:54
09231577,GASOL VILLA,MXP,1,232139020009433490143100999000,****************,Débito,9990.0,0.0,03/12/2025,0,0,0,054498,731539759291,75445505337003592315775,,,,23213902,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-12.79,-79.92,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:05:44
07374424,TOTALGAS,MXP,1,524765230007430419614400067963,****************,Crédito,679.63,0.0,16/12/2025,0,0,0,897180,731569188161,74518995350000573744247,,,,52476523,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.2,-7.48,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:28:07
09231577,GASOL VILLA,MXP,1,232139020003376425753000054995,****************,Crédito,549.95,0.0,12/12/2025,0,0,0,620866,731559436608,75445505346003692315773,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.06,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:05:40
09231577,GASOL VILLA,MXP,1,232139020007456300594100034935,****************,Débito,349.35,0.0,16/12/2025,0,0,0,090611,731569331896,75445505350004492315776,,,,23213902,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.45,-2.79,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:19:06
09231577,GASOL VILLA,MXP,1,232139020003153946542100050000,****************,Débito,500.0,0.0,12/12/2025,0,0,0,107040,731559238173,75445505346003292315777,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,08:04:02
09662848,FORMULA GAS,MXP,1,458177100001934634104200054900,****************,Crédito,549.0,0.0,05/12/2025,0,0,0,737725,731544322519,75445505339012596628487,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.05,-6.59,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,15:10:32
09231577,GASOL VILLA,MXP,1,232139020006783152438600050000,****************,Débito,500.0,0.0,15/12/2025,0,0,0,049357,731566966515,74518995349004292315770,,,,23213902,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,16:08:08
08660455,DIAZ GAS SA CV,MXP,1,375835790007280796847600038000,****************,Crédito,380.0,0.0,16/12/2025,0,0,0,058074,731568128428,75445505350000286604557,,,,37583579,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.73,-4.56,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:15:26
09231577,GASOL VILLA,MXP,1,232139020000361752415400030000,****************,Crédito,300.0,0.0,19/12/2025,0,0,0,569337,821458414043,74518995353002192315778,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:22:01
09662848,FORMULA GAS,MXP,1,458177090000591056659600030000,****************,Crédito,300.0,0.0,11/12/2025,0,0,0,363935,731558696818,74518995345019496628483,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,20:26:35
09662848,FORMULA GAS,MXP,1,458177080002617601853900020000,****************,Débito,200.0,0.0,28/12/2025,0,0,0,000036,731594162217,74518995362008796628481,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:21:23
08660455,DIAZ GAS SA CV,MXP,1,375835790007447036220400100000,****************,Crédito,1000.0,0.0,17/12/2025,0,0,0,245439,731572607107,74518995352000186604554,,,,37583579,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.92,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,23:51:46
09662848,FORMULA GAS,MXP,1,458177090004793774504100095160,****************,Débito,951.6,0.0,18/12/2025,0,0,0,001390,731574638896,74518995352016596628488,,,,45817709,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.68,-10.47,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:52:22
08660455,DIAZ GAS SA CV,MXP,1,519871520009867607091700030000,****************,Débito,300.0,0.0,04/12/2025,0,0,0,363623,731541738929,74518995338000486604550,,,,51987152,01/01/0001,05/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:05:36
09662848,FORMULA GAS,MXP,1,458177090000700154113300041264,****************,Crédito,412.64,0.0,12/12/2025,0,0,0,073750,731559225464,75445505346004296628488,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.79,-4.95,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:52:25
07404328,TOTALGAS,MXP,1,534116340009143063893600030000,****************,Débito,300.0,0.0,25/12/2025,0,0,0,000504,731588627473,74518995359000574043285,,,,53411634,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:28:24
07404328,TOTALGAS,MXP,1,534116340009679448421400020000,****************,Débito,200.0,0.0,29/12/2025,0,0,0,475516,731596618545,74518995363000774043287,,,,53411634,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,20:16:58
09231577,GASOL VILLA,MXP,1,232139020001044972810700098601,****************,Débito,986.01,0.0,07/12/2025,0,0,0,603568,731548587676,75445505341002592315771,,,,23213902,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.26,-7.89,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,12:54:44
09662848,FORMULA GAS,MXP,1,458177090009958821546100030000,****************,Débito,300.0,0.0,29/12/2025,0,0,0,440590,731595170464,75445505363003396628487,,,,45817709,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,09:52:28
07404315,TOTALGAS,MXP,1,,****************,Débito,1500.0,0.0,22/12/2025,0,0,0,037551,,74056985356019834066599,,,,7404315,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0,S,VISA,,12:54:55
09231577,GASOL VILLA,MXP,1,232139020004230166879500091017,****************,Crédito,910.17,0.0,23/12/2025,0,0,0,421051,731584567368,75445505357003292315773,,,,23213902,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.75,-10.92,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:22:19
07404315,TOTALGAS,MXP,1,534085660000728284125400014000,****************,Débito,140.0,0.0,29/12/2025,0,0,0,289968,731595899768,75445505363001074043151,,,,53408566,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.11,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,15:11:59
09662848,FORMULA GAS,MXP,1,458177080005055204708200050000,****************,Débito,500.0,0.0,21/12/2025,0,0,0,000170,731580045375,74518995355002996628481,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:53:06
09662848,FORMULA GAS,MXP,1,458177090000350212830100080000,****************,Débito,800.0,0.0,11/12/2025,0,0,0,045841,731557684764,74518995345010896628488,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.41,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,14:16:59
07404295,TOTALGAS,MXP,1,911023850005572072880800017000,****************,Débito,170.0,0.0,04/12/2025,0,0,0,070178,731542710971,74518995338001274042953,,,,91102385,01/01/0001,05/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.3,-1.87,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,20:04:43
07404315,TOTALGAS,MXP,1,534085660007786246525400200000,****************,Débito,2000.0,0.0,19/12/2025,0,0,0,565797,731575562230,75445505353000674043159,,,,53408566,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.6,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:06:02
09662848,FORMULA GAS,MXP,1,458177080006485812129400044000,****************,Débito,440.0,0.0,13/12/2025,0,0,0,344082,731561841165,75445505347005196628485,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.84,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:34:06
09231577,GASOL VILLA,MXP,1,232139020003145222859100030000,****************,Débito,300.0,0.0,12/12/2025,0,0,0,383398,731559234973,74518995346001692315775,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:01:27
09231577,GASOL VILLA,MXP,1,232139020008024622634600012000,****************,Débito,120.0,0.0,01/12/2025,0,0,0,156272,731534630944,74518995335001492315770,,,,23213902,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.15,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:26:34
09662848,FORMULA GAS,MXP,1,458177100008591288695000140002,****************,Débito,1400.02,0.0,13/12/2025,0,0,0,000744,821452105788,74518995347020296628481,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.46,-15.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:18:13
07404315,TOTALGAS,MXP,1,534085660004802104006700130000,****************,Débito,1300.0,0.0,06/12/2025,0,0,0,022511,731546040517,74518995340000374043156,,,,53408566,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.04,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:47:39
07404295,TOTALGAS,MXP,1,533980700005373712987900030000,****************,Débito,300.0,0.0,20/12/2025,0,0,0,373821,731578813754,74518995354002274042950,,,,53398070,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:58:39
09231577,GASOL VILLA,MXP,1,232139020005088224092500020000,****************,Débito,200.0,0.0,25/12/2025,0,0,0,040761,731588679721,75445505359001692315771,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:04:07
09662848,FORMULA GAS,MXP,1,458177090002426423477900025000,****************,Débito,250.0,0.0,15/12/2025,0,0,0,035594,731566225258,75445505349006796628485,,,,45817709,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.44,-2.75,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:43:55
09662848,FORMULA GAS,MXP,1,458177090007916292700200050000,****************,Débito,500.0,0.0,24/12/2025,0,0,0,041854,731586928929,74518995358006796628481,,,,45817709,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,11:05:37
09231577,GASOL VILLA,MXP,1,232139020008148687899000066018,****************,Crédito,660.18,0.0,29/12/2025,0,0,0,06898D,821468437099,74518995363005992315771,,,,23213902,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-3.28,-20.47,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,18:02:29
09662848,FORMULA GAS,MXP,1,458177080009031167942700015000,****************,Débito,150.0,0.0,16/12/2025,0,0,0,522431,731568118544,74518995350001496628483,,,,45817708,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:00:49
09662848,FORMULA GAS,MXP,1,458177080004085886449700018000,****************,Débito,180.0,0.0,20/12/2025,0,0,0,906031,731578267835,74518995354008496628484,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.32,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:58:32
07374424,TOTALGAS,MXP,1,524765230008740264213800024000,****************,Débito,240.0,0.0,30/12/2025,0,0,0,225074,731597079224,74518995364000173744245,,,,52476523,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.64,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:28:36
07539310,TOTAL GAS,MXP,1,535529170001106163195700009000,****************,Débito,90.0,0.0,12/12/2025,0,0,0,561359,731559035846,75445505346000275393102,,,,53552917,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.14,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,01:09:30
09231577,GASOL VILLA,MXP,1,232139020005317370915900020000,****************,Débito,200.0,0.0,14/12/2025,0,0,0,000897,731563883699,74518995348001492315775,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:10:57
07404295,TOTALGAS,MXP,1,911023850005343801280400030000,****************,Débito,300.0,0.0,02/12/2025,0,0,0,000279,731536238886,74518995336000174042958,,,,91102385,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,00:40:00
09231577,GASOL VILLA,MXP,1,232139020008115891766900060000,****************,Débito,600.0,0.0,29/12/2025,0,0,0,005570,731596262351,75445505363005892315774,,,,23213902,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:30:55
08660455,DIAZ GAS SA CV,MXP,1,375835790006621560949900040000,****************,Débito,400.0,0.0,11/12/2025,0,0,0,000596,821448898227,75445505345001486604551,,,,37583579,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.51,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:31:57
09662848,FORMULA GAS,MXP,1,458177080009199317509900154099,****************,Débito,1540.99,0.0,07/12/2025,0,0,0,004049,731548474619,74518995341005796628483,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.71,-16.95,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:06:16
09662848,FORMULA GAS,MXP,1,458177080004643264707000050000,****************,Débito,500.0,0.0,30/12/2025,0,0,0,487067,731597612149,75445505364006296628480,,,,45817708,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:31:22
